household_id,region_id,size,total_income
3717,2,5,9513.238106810477
3718,3,1,6954.078023763623
3719,1,1,7910.864955153731
3720,9,1,41746.89995085345
3721,5,1,10730.790475750751
3722,9,2,205938.8831750633
3723,2,2,20593.05033771659
3724,8,2,17293.777760157405
3725,3,3,20358.475111262684
3726,7,2,61456.88299740312
3727,9,2,12943.283746822706
3728,7,1,28710.767689790035
3729,10,3,25062.489287549237
3730,7,3,20044.679606545575
3731,2,3,55416.910274146554
3732,4,1,106520.47649947355
3733,9,2,27300.443051706396
3734,7,2,3112.0951573243456
3735,10,3,22870.577772638277
3736,6,4,14196.162159361424
3737,8,2,39202.88312398052
3738,10,2,3010.5737445092036
3739,9,2,80030.86730314023
3740,9,3,30314.988235465877
3741,2,2,131709.21896339644
3742,3,2,8587.166148588274
3743,4,2,25414.26389606231
3744,4,3,16993.248238961874
3745,7,2,1605.9030608220862
3746,2,3,51677.68842342489
3747,2,2,18979.256679549006
3748,9,1,9342.197858791107
3749,6,1,61309.86499421066
3750,6,3,46863.66744403014
3751,9,1,4284.209053363164
3752,3,5,29108.8000770327
3753,9,1,14910.885592121142
3754,5,3,13724.146826512193
3755,7,2,42199.891178950216
3756,8,2,17779.176399358505
3757,7,3,14136.743377173041
3758,1,2,16412.56246830562
3759,10,2,14615.115232813096
3760,4,4,73095.86376624124
3761,10,2,18217.985435405128
3762,4,3,21267.08259107559
3763,4,2,6603.390844767282
3764,4,2,21789.67817686108
3765,9,3,15869.772482878814
3766,8,1,175149.97659976108
3767,7,4,7119.904501272244
3768,10,2,136618.25169173902
3769,8,3,6736.463337167243
3770,7,5,13908.672935621365
3771,5,2,50853.162263261096
3772,1,2,35653.844573668706
3773,9,5,15832.29660906851
3774,5,5,49402.31234124027
3775,8,3,93972.92235401516
3776,1,1,25970.23575900327
3777,1,3,10889.683041570453
3778,8,3,20730.205574898162
3779,9,4,25668.611575713327
3780,4,3,23830.396540978192
3781,3,3,12005.710035067257
3782,5,2,45377.41640783035
3783,3,1,41132.45104084353
3784,5,3,8093.72777092861
3785,8,1,23579.658390751105
3786,9,2,19517.521180941658
3787,3,2,40272.50550811441
3788,8,1,15544.86733224987
3789,1,2,22143.24001002686
3790,8,3,5829.351848795254
3791,3,2,24544.9053823424
3792,2,3,8997.8611136184
3793,1,1,66418.10464297979
3794,1,2,74588.11450858263
3795,8,3,36307.804416802246
3796,8,4,20113.082591290513
3797,5,3,31527.57808524682
3798,10,2,8118.961552942077
3799,1,1,45111.87461417267
3800,6,3,23238.989794758836
3801,7,2,59254.44909129044
3802,9,2,41574.786208398895
3803,8,3,42913.51389715382
3804,5,3,26749.21391579633
3805,9,2,14662.021301092858
3806,9,2,31812.518510669834
3807,6,3,66073.960251579
3808,10,2,73417.06055371075
3809,8,2,131908.28461137778
3810,2,1,60206.58543870103
3811,4,3,452621.5532609989
3812,3,3,24542.85977184535
3813,1,2,31844.529819074232
3814,3,1,51233.286901447864
3815,6,5,254980.7822378691
3816,2,3,28824.111635719266
3817,7,3,54320.47180836437
3818,3,1,22831.31019578988
3819,4,3,11258.988416516251
3820,9,1,23500.940619702138
3821,3,2,13268.378930998835
3822,3,3,24373.897120571433
3823,7,3,10508.028931837232
3824,3,2,9849.695645190723
3825,1,1,26665.61217079248
3826,4,1,48721.74661173508
3827,10,1,24876.959846608188
3828,9,1,7529.007108967537
3829,9,4,26006.443774902804
3830,6,2,10053.807341815591
3831,4,3,6912.475383675146
3832,8,2,6925.407675458236
3833,3,1,16453.475012848536
3834,7,2,29806.500452373737
3835,6,5,66205.59721108325
3836,7,1,44602.21611386148
3837,9,3,1151.4661567256596
3838,1,2,22190.62040779563
3839,3,1,15519.961604177504
3840,7,4,37794.336864117846
3841,8,2,38844.12634030152
3842,2,2,25501.770457172814
3843,4,2,31858.57485292405
3844,4,2,25760.595648779625
3845,7,2,11581.828586315427
3846,10,3,17597.37279266153
3847,4,4,64819.10651997009
3848,1,2,23899.47348270155
3849,1,3,6221.041475480393
3850,8,3,34224.01974697212
3851,10,1,27644.42137324363
3852,5,2,24698.705581857288
3853,6,3,44959.18352015661
3854,6,1,29276.496958086966
3855,10,2,94666.20075571163
3856,4,1,35828.93199409971
3857,10,1,18336.367636633164
3858,5,4,18383.06128131644
3859,5,5,50895.55770846631
3860,3,3,23628.268686938274
3861,4,1,22802.28572080298
3862,2,2,2384.869555336976
3863,2,1,11032.41142232426
3864,7,4,33030.54094360481
3865,1,3,59001.32660925367
3866,9,3,13008.199639912973
3867,9,2,6801.781396520834
3868,10,2,68402.9396756172
3869,6,2,37204.527817907394
3870,6,4,28444.202450488923
3871,6,2,25833.837924728527
3872,8,2,43640.15026083521
3873,1,3,10462.034927637575
3874,10,3,22783.154668691128
3875,1,1,25670.53920124646
3876,6,1,158743.74564820534
3877,6,1,25816.70473753045
3878,7,1,2816.6782751185665
3879,8,2,132920.92542455273
3880,4,3,6030.811601971936
3881,5,3,53773.82474969204
3882,2,3,17504.633044499362
3883,5,4,11120.514406527107
3884,5,3,35571.440582685755
3885,7,1,23121.62767016475
3886,8,2,224952.55096841554
3887,10,2,4220.730126986208
3888,1,2,87741.14356095847
3889,2,2,40240.04597585992
3890,4,2,51035.56837245646
3891,7,1,8057.852634642378
3892,1,1,15429.610756712345
3893,3,3,1910.9158085537142
3894,9,4,25897.447650173122
3895,10,3,29824.527628865497
3896,10,2,19123.051530146076
3897,1,5,43653.01581413414
3898,8,2,5952.626438737004
3899,1,2,10016.110762285103
3900,8,1,5508.236114177848
3901,4,3,13180.708782006948
3902,10,3,14306.557234703167
3903,2,2,45402.823655675886
3904,9,2,59114.83463621689
3905,8,2,10789.818951181243
3906,5,2,21525.863449643002
3907,9,4,35686.67141009245
3908,2,3,45928.32845644835
3909,7,2,21382.908139589872
3910,9,1,11858.950439756809
3911,2,4,31567.274095540604
3912,6,4,10365.114768346077
3913,8,2,8793.108322895456
3914,4,3,38189.59464626891
3915,7,2,25105.24881640579
3916,3,3,9553.239556132361
3917,8,1,72504.05137974098
3918,10,2,15612.717910562642
3919,9,3,21531.947833475926
3920,2,4,4852.077234362166
3921,1,5,47275.626205660796
3922,3,2,49667.19193249334
3923,3,2,19212.808834600342
3924,2,2,12718.820524129294
3925,1,2,13287.875637045483
3926,8,1,872.9912539851624
3927,8,2,23547.58408406372
3928,4,1,22457.10142101963
3929,6,2,46815.37194311182
3930,1,1,35553.912807050234
3931,8,4,40105.515624151936
3932,1,1,30300.055013018926
3933,7,2,14177.864864300236
3934,10,2,14185.988379003307
3935,6,3,25210.805730771266
3936,2,5,130901.72338690748
3937,2,1,11912.834820890901
3938,10,4,76891.87918683175
3939,1,4,27158.995857062473
3940,2,3,52045.06104280211
3941,4,3,10336.437318693419
3942,2,3,7379.810779206647
3943,2,2,36637.27336381344
3944,1,1,33072.49407802991
3945,7,3,59117.72654677295
3946,4,3,33962.70493964469
3947,8,2,2907.052185916842
3948,9,4,25054.263732823172
3949,10,3,5028.3900235191995
3950,8,2,7058.205927487367
3951,7,1,7635.837859207533
3952,7,3,106527.4349780686
3953,1,2,6674.627804785283
3954,5,2,61147.33860146424
3955,7,2,36014.39176570195
3956,3,1,26209.90514871101
3957,7,3,21205.919069256477
3958,8,1,55162.68462771223
3959,10,2,17875.034678305852
3960,5,3,8447.32937734197
3961,9,1,17375.995402909848
3962,4,4,8138.262218254076
3963,2,2,15779.350703792954
3964,5,2,95781.00041525325
3965,1,3,6704.179915808451
3966,1,2,24555.310961977157
3967,8,3,15935.610978331126
3968,5,1,5355.447005790314
3969,1,3,2124.9886946381666
3970,4,2,9228.146265396248
3971,4,3,28164.073511163733
3972,6,2,19009.02422280318
3973,3,1,63594.72903941575
3974,2,2,14156.76199871113
3975,3,1,89329.5379637546
3976,5,3,33563.61226892582
3977,5,2,30209.56217373264
3978,4,1,3794.831935825246
3979,2,4,10900.6781193853
3980,2,2,32837.13367221354
3981,5,3,5377.705652344292
3982,5,2,22829.01335159776
3983,7,2,9533.261411205725
3984,3,3,12984.660392699574
3985,8,2,3727.874236465199
3986,7,4,18508.334124978806
3987,2,1,9699.159730146259
3988,7,2,23267.02290199241
3989,9,3,19388.075920803927
3990,8,5,11060.36025443179
3991,10,2,26697.396245185213
3992,6,2,135022.19302736447
3993,5,2,16681.154515943068
3994,5,1,25651.097199069103
3995,10,2,3476.283981110464
3996,6,2,28099.220808458904
3997,2,2,3594.1715024600694
3998,2,2,28008.68121565882
3999,1,3,18722.741096731363
4000,1,3,13169.926907380242
4001,8,2,84720.20831251676
4002,3,2,49126.712668858374
4003,1,3,43455.84247531631
4004,2,3,15604.563557855756
4005,2,2,3305.2182200283974
4006,10,2,8546.954289408315
4007,10,3,28867.849406617363
4008,5,4,5261.578393208481
4009,1,2,1606.8095503616341
4010,6,3,88659.59600177243
4011,6,3,29328.896742719277
4012,4,2,16576.531609750768
4013,9,2,17028.53189443502
4014,9,1,12097.660324989349
4015,10,2,41505.561294637955
4016,3,5,37587.8694025594
4017,2,4,33320.97441717122
4018,1,1,8693.248600137038
4019,2,1,8511.271434075268
4020,2,3,17478.8692349501
4021,8,2,100272.81337241264
4022,6,3,15730.394138410877
4023,8,4,21941.927155214726
4024,5,2,11032.793153294975
4025,4,2,44252.762658151776
4026,1,4,8632.279154126794
4027,9,2,36492.510709197166
4028,4,2,74345.42608385121
4029,5,2,54958.78076174249
4030,6,3,44192.5431260518
4031,6,2,160483.55137292517
4032,5,2,11330.17990912743
4033,2,2,9562.00064070326
4034,2,1,70637.24767441336
4035,7,2,28071.385281383227
4036,2,1,19166.039497128695
4037,2,2,17273.55948032564
4038,10,2,23563.191828702656
4039,6,1,6788.981366159459
4040,10,1,4750.138196719174
4041,4,2,3982.996113254872
4042,6,1,16632.221083680197
4043,3,3,10492.456135076516
4044,7,1,26048.028204112197
4045,9,1,10752.385800730603
4046,8,4,38484.47797998236
4047,7,3,12505.210821368864
4048,9,2,10196.018767673275
4049,7,5,40073.662410800986
4050,1,1,4695.8086322938825
4051,9,2,56685.4153667512
4052,10,4,1730.9934718858497
4053,4,2,67131.57235336384
4054,4,3,8500.7274381576
4055,2,2,17082.183148755714
4056,7,1,62889.24023131097
4057,3,2,34978.38843567018
4058,7,3,8992.328806512201
4059,5,2,165642.40241870645
4060,7,5,19472.52239218221
4061,9,3,67945.97072314292
4062,5,2,30930.907127550097
4063,5,1,16678.592409056957
4064,7,2,33252.20710043709
4065,10,2,14338.29848695478
4066,1,2,35097.35004343526
4067,2,1,7895.140371401466
4068,7,2,101313.9125280821
4069,3,1,57198.975761917194
4070,6,1,13083.526256926947
4071,6,2,25883.321877839226
4072,2,3,12160.218830635793
4073,5,3,65151.45232429079
4074,8,2,33215.33351872514
4075,2,3,2725.1086507924733
4076,1,2,58460.995620776994
4077,10,3,32329.233518944002
4078,5,2,6563.3857697933345
4079,3,3,22664.19345730497
4080,1,5,47671.29144539028
4081,1,3,35431.13877818308
4082,1,2,37614.31816291759
4083,7,3,45361.758546942154
4084,8,1,19224.007028129075
4085,3,2,43149.10343527908
4086,10,1,31287.764457995316
4087,8,2,2288.3386332839905
4088,7,3,98604.28541215029
4089,3,3,60518.15193890186
4090,3,4,59989.84879436689
4091,2,2,12825.054149204403
4092,8,1,17497.552044072378
4093,6,3,68868.85517819591
4094,4,1,3468.842344429965
4095,10,4,7798.751244788741
4096,2,1,10686.937268113947
4097,7,2,2422.344432886805
4098,7,2,5951.376806769725
4099,5,2,11487.24560764392
4100,6,4,39548.91535321667
4101,5,3,7471.681972968809
4102,4,2,147636.57442348477
4103,1,3,36443.45337513675
4104,10,2,49034.94424273165
4105,4,2,18390.5346599829
4106,8,3,8620.448497050582
4107,2,3,19700.70984067302
4108,3,2,9359.850877485931
4109,7,2,40492.56607485454
4110,10,2,200333.0842267422
4111,6,5,25897.80466959621
4112,3,2,54390.398258180096
4113,8,3,34430.26873875678
4114,9,4,16993.13779052473
4115,9,2,34506.6661283495
4116,10,2,6510.780323973118
4117,7,4,18744.2774456786
4118,10,3,20639.85285078775
4119,7,3,5389.081712131567
4120,2,1,60110.94005519582
4121,8,1,37859.20361783379
4122,8,3,69630.75133643851
4123,6,2,26121.356581278575
4124,9,1,1392.3720488913975
4125,5,4,9563.453369336328
4126,5,2,66954.74237286385
4127,2,2,11752.765312261678
4128,5,3,96042.0643842947
4129,7,3,46983.81101529527
4130,5,4,89573.93906534238
4131,3,2,13290.942553485542
4132,8,2,8930.832945744529
4133,9,2,11755.34994612593
4134,8,2,31315.254802707605
4135,9,1,10743.864678895234
4136,2,2,47776.48207798555
4137,9,3,5628.636994171239
4138,2,3,23259.719883672118
4139,9,1,22340.39143934321
4140,9,4,19481.368515997812
4141,4,2,180652.43350554208
4142,4,2,66423.69639403626
4143,3,3,38437.85125187492
4144,2,2,10726.945376860967
4145,1,4,21925.30434925381
4146,6,5,75504.73939530991
4147,3,2,27258.51704414994
4148,6,2,7860.066400308812
4149,10,2,40937.601859939256
4150,10,2,120009.09298601405
4151,6,2,22986.69097654507
4152,8,1,12750.14494366203
4153,2,4,17357.027014218133
4154,7,2,13657.045380496993
4155,7,2,32444.18531139655
4156,3,2,22197.41261388152
4157,5,4,4684.144183121065
4158,5,1,50247.489292476515
4159,8,4,8954.464475243758
4160,10,3,26099.161134101156
4161,9,3,19055.938728055306
4162,3,4,3119.4578740600737
4163,10,1,10587.64404443804
4164,4,2,33858.99479273768
4165,2,2,7495.534108637848
4166,3,1,5388.040647333271
4167,4,1,35910.961960137
4168,10,2,3389.9336310716308
4169,6,4,9302.978072242293
4170,3,3,28578.171779260112
4171,5,3,29992.43094675566
4172,2,2,6395.442150926959
4173,3,5,6276.223923475873
4174,3,3,36635.5534726103
4175,8,4,99555.14976971365
4176,5,3,19512.68004637517
4177,7,3,182804.69989892945
4178,5,2,27462.166714306342
4179,7,2,85911.63502332558
4180,5,1,30791.17551574658
4181,5,1,10135.09643382809
4182,8,2,10074.15869109783
4183,6,2,38243.73478370025
4184,5,1,2674.7345141116098
4185,7,4,2606.7089967051106
4186,6,2,146113.7209626413
4187,3,1,11042.83381805465
4188,10,3,8808.1610829571
4189,2,3,14461.723487894924
4190,6,1,11892.642841895627
4191,8,3,23444.343879369
4192,6,3,6317.233631497769
4193,8,3,12546.728595268729
4194,7,1,8496.686707528092
4195,7,2,9485.375842088357
4196,6,3,18677.41626685981
4197,5,3,35461.35555946524
4198,6,2,14790.703730553816
4199,10,2,50698.51056687239
4200,5,3,42270.64402975416
4201,7,2,62420.08695787664
4202,6,2,5018.309789807923
4203,2,2,2187.0013569920347
4204,3,1,37090.28237661245
4205,7,4,18237.33199828479
4206,5,2,53567.861419878995
4207,9,1,8911.729156595185
4208,9,4,48966.355945291536
4209,2,1,24661.709844859597
4210,8,5,75631.43201839915
4211,10,2,47870.29823292088
4212,10,2,38914.781941454195
4213,3,3,35704.75773310419
4214,7,2,140145.6613852594
4215,2,4,6210.821786848878
4216,1,2,22086.71371562407
4217,6,1,48668.426489715304
4218,8,1,39356.805306302944
4219,6,5,83626.15674851803
4220,4,2,5256.907811411041
4221,8,2,7509.147009058363
4222,8,2,17271.952616196722
4223,4,3,6826.5655839762985
4224,9,1,5631.425718012076
4225,6,2,3346.801597588955
4226,6,3,121071.77842935045
4227,4,1,49179.317622731534
4228,6,2,43769.031087270254
4229,5,1,70554.92783487575
4230,3,1,41195.856025680085
4231,10,2,64225.1367536144
4232,1,3,13984.964268190624
4233,8,2,38107.848617704396
4234,6,2,45366.8989946816
4235,4,2,77095.45374098343
4236,10,5,17151.60599122626
4237,4,2,12721.82447960064
4238,8,2,99009.97437156086
4239,7,3,12448.09107945737
4240,2,2,28259.224249191066
4241,4,1,3432.668533263713
4242,9,2,36010.0124953237
4243,3,2,231014.34190980438
4244,5,2,17450.10566811653
4245,9,3,62474.901817494545
4246,5,4,94381.09830297455
4247,8,4,17734.543737990683
4248,9,2,59416.33654555891
4249,5,1,2804.3116556810096
4250,5,5,51499.76246409947
4251,7,3,22105.261708041
4252,7,2,20447.199416083626
4253,3,2,6816.343841559612
4254,5,3,128092.02358502721
4255,10,4,55997.94244651876
4256,10,2,9713.31886742938
4257,7,5,107031.55864878089
4258,7,1,61679.66854658335
4259,7,3,10048.831202454829
4260,10,2,14074.534358775041
4261,4,2,10400.532296128984
4262,10,2,34423.04357585434
4263,6,4,12107.906587496409
4264,8,3,16949.238098261525
4265,2,5,29237.48955813166
4266,8,2,9685.985004225915
4267,2,5,39152.0675507089
4268,4,5,12064.511591724173
4269,10,2,9302.990843951302
4270,3,2,6951.60974844414
4271,6,2,2516.3830713550046
4272,4,5,22333.426044967477
4273,5,2,97478.28195037109
4274,7,2,18094.55034427818
4275,2,2,20043.967335711484
4276,3,3,6474.991829752275
4277,8,1,51720.863183086105
4278,5,3,4291.0114287075085
4279,1,1,52861.097679321145
4280,1,4,29034.82043249028
4281,5,1,30831.101478981753
4282,7,1,11236.403764117329
4283,9,3,5024.520283901634
4284,3,1,32160.219715436502
4285,3,4,10904.599430971493
4286,7,3,28401.671067656298
4287,4,1,22643.507616083825
4288,9,1,8117.206312607337
4289,8,3,284129.7877350198
4290,1,4,26376.439464713178
4291,9,3,5570.02283086617
4292,8,3,10496.538825842825
4293,8,1,48608.01094134613
4294,2,2,9296.043944672878
4295,7,2,15100.574736210341
4296,7,2,63007.047843957516
4297,5,1,6499.671088592124
4298,10,2,34834.15713984031
4299,2,2,18872.722728313463
4300,6,5,12795.010552336715
4301,6,2,50431.009373566994
4302,10,3,7626.9960947108175
4303,6,4,6940.030725314306
4304,5,2,2884.538879142966
4305,5,1,8829.944140153975
4306,5,2,12138.1121536032
4307,3,1,34261.341776283334
4308,3,2,35660.771093230476
4309,7,4,23926.706675117646
4310,9,2,5924.795501958476
4311,3,3,54872.08951492736
4312,1,4,7289.092971518611
4313,6,1,24114.878552644608
4314,8,5,11149.162340252053
4315,7,2,20696.26623686256
4316,1,2,15091.441218210182
4317,4,1,34304.58780566999
4318,9,1,15352.667538236929
4319,3,2,10241.357145786396
4320,4,4,8239.473421423118
4321,6,2,13174.609673499177
4322,9,3,18384.168830209474
4323,2,3,9016.41757264767
4324,2,3,27239.418020842713
4325,4,1,48701.6468874651
4326,5,2,18906.235002467838
4327,4,2,12153.521297267922
4328,10,3,22647.723483466034
4329,3,1,8764.199802899742
4330,3,5,48743.61125309514
4331,4,3,27937.88703793783
4332,10,3,31942.023962394844
4333,3,3,61439.44736354207
4334,4,1,61001.77158554045
4335,6,1,42679.41277330365
4336,8,4,42936.85384143765
4337,8,2,9902.379190383996
4338,2,1,59801.5316523183
4339,5,1,9199.668675901823
4340,4,2,5700.969798717598
4341,5,3,153058.30511930503
4342,2,2,22576.208970230742
4343,2,2,17720.02949654568
4344,2,1,19805.074962418523
4345,3,4,21765.716324558714
4346,5,3,21015.195929484544
4347,3,1,155614.20173109294
4348,5,2,23568.367121899006
4349,2,2,5441.457403029301
4350,4,4,49682.98810720468
4351,1,3,8366.208279599454
4352,9,2,5630.174501078248
4353,6,2,41148.79171381717
4354,4,2,15819.358915384093
4355,9,2,52398.09699637217
4356,2,1,2566.892010432972
4357,9,1,8333.08671425659
4358,1,2,28243.376636596753
4359,7,2,39158.374502526225
4360,8,2,8391.523410604968
4361,6,2,35555.53961412045
4362,2,2,4512.723532175941
4363,4,2,5828.75717900165
4364,1,5,12544.370899889203
4365,10,3,8007.600298020263
4366,10,1,2389.680023995897
4367,5,2,15557.436751843454
4368,8,2,22447.74968473991
4369,3,2,26937.341410813893
4370,4,1,40540.365502022076
4371,1,3,23897.149686004737
4372,9,1,23222.59062053324
4373,7,1,32219.805472936514
4374,9,2,51457.71677402864
4375,6,4,17564.340294539554
4376,6,2,13441.675064272837
4377,5,1,19209.633671594594
4378,1,2,45239.79766260081
4379,7,1,12703.277294490745
4380,2,2,13210.622168981667
4381,2,3,16329.749154436984
4382,9,2,10577.865064997799
4383,4,4,49613.48048038832
4384,9,4,43648.061024471106
4385,8,3,30691.46751896561
4386,1,5,10568.311951791673
4387,9,4,7278.078751637657
4388,1,2,74896.32199734212
4389,5,4,14677.94574784635
4390,5,3,12021.484763455011
4391,3,2,67577.36100399087
4392,4,3,46552.1768676875
4393,6,3,4525.911695822739
4394,5,2,104216.62981858988
4395,10,3,31893.74814650184
4396,6,2,13120.516384945806
4397,5,2,5937.498966448164
4398,6,2,10582.293127581299
4399,9,2,36747.67186108034
4400,10,1,15207.246225006098
4401,3,2,26994.93826910659
4402,7,1,29166.208496031988
4403,7,2,5713.082751052325
4404,7,2,64315.77683776697
4405,10,5,7901.722535276936
4406,10,2,8497.793764309865
4407,7,1,78279.34938534333
4408,2,4,21148.279533140198
4409,4,1,10120.450725438488
4410,3,2,17766.014553229812
4411,5,3,52882.219135413456
4412,2,2,3047.588480669809
4413,2,1,6698.292348621594
4414,5,1,66897.1812559208
4415,10,3,118571.74170605265
4416,5,3,4230.077835128067
4417,2,2,15922.139254912345
4418,8,2,3567.573699757472
4419,3,2,4911.643453628379
4420,2,2,14844.451587119853
4421,2,1,30307.014879243252
4422,5,4,13034.185907491998
4423,6,2,17165.46540028366
4424,1,2,12791.178024972814
4425,10,4,61631.80440955503
4426,6,2,6086.85103006495
4427,7,3,150567.09012694532
4428,10,2,9015.084996106281
4429,8,1,4567.6477518043575
4430,6,4,20501.289608340616
4431,2,4,5505.494258379824
4432,1,1,57843.46509138106
4433,3,2,12986.608228713872
4434,9,2,18269.051371990656
4435,1,2,201794.29256586113
4436,10,2,29611.250393766524
4437,2,3,29061.392755439738
4438,8,2,27011.220758919448
4439,7,4,25994.030467142857
4440,3,1,37784.94276001209
4441,6,1,40688.093397237004
4442,7,2,166201.5961498054
4443,4,1,22003.823054117496
4444,7,1,43475.16578731695
4445,9,3,16488.901271291135
4446,10,3,22892.708365855317
4447,4,1,3416.820223164498
4448,7,3,183157.87134141068
4449,4,4,41477.4172901975
4450,3,3,45044.80043658376
4451,2,4,7751.109121294691
4452,7,2,9538.530496013535
4453,8,2,17248.809849506553
4454,2,1,17984.622135372705
4455,2,2,19294.10139735102
4456,9,2,4877.784599107906
4457,10,1,101345.79646798997
4458,8,3,18529.784011487234
4459,9,2,7911.918772779629
4460,7,1,30094.379902459004
4461,9,2,15906.200917557979
4462,1,2,11925.673192387008
4463,7,1,6514.199566944576
4464,10,3,10702.363854231931
4465,7,1,29933.892460951323
4466,8,5,52774.2922164504
4467,10,2,24036.860246562046
4468,10,3,12395.074762409182
4469,2,2,47062.02032931208
4470,5,1,44136.15127252627
4471,4,3,36824.82786755304
4472,4,3,29528.152975273562
4473,7,3,3913.6222025539014
4474,7,3,33824.88357201659
4475,9,2,27495.24567215784
4476,3,4,3684.1644368585526
4477,6,3,40811.15135944931
4478,5,2,5024.448727757549
4479,9,4,287464.5711516375
4480,7,1,25466.60927002599
4481,7,3,3995.1641421091977
4482,3,3,82297.19111477058
4483,6,3,181462.68926117025
4484,10,3,15508.623462837342
4485,3,1,3261.3887871691823
4486,5,4,28631.147337926777
4487,8,4,31626.764325235596
4488,10,2,17760.919082518463
4489,8,2,25764.876091792805
4490,4,3,7862.725396318896
4491,4,2,13408.216466936436
4492,3,1,27091.184809070288
4493,2,2,42926.26868305389
4494,1,2,15388.93270286773
4495,6,2,63911.608565789524
4496,4,2,23614.70775405404
4497,3,1,53577.773656074765
4498,2,2,8294.90227877103
4499,3,3,226400.46974270657
4500,5,2,63667.37903651548
4501,10,2,7276.997289676663
4502,2,3,16124.033887308145
4503,5,1,27365.329470724944
4504,9,3,13127.31939859185
4505,8,3,37999.81158058489
4506,7,1,43131.662705835835
4507,6,2,48925.36685814498
4508,5,2,65025.12059933063
4509,6,1,44842.19111535417
4510,9,4,4785.86972543967
4511,1,1,124781.03944288265
4512,2,2,92296.84009477103
4513,7,4,42869.08303606858
4514,9,3,102921.20712710098
4515,9,1,82962.32508089718
4516,7,3,3030.0014426618295
4517,1,2,20812.653407575388
4518,2,3,58298.46498146546
4519,10,1,1617.0665286649294
4520,5,1,33461.97429646117
4521,1,4,97392.35317486785
4522,3,3,22669.781579025777
4523,3,1,6857.320129644704
4524,4,1,87976.85402563948
4525,1,1,52885.86408895321
4526,8,3,55232.79158064697
4527,2,4,24774.881813130454
4528,3,1,3845.260918804944
4529,1,2,82296.72502446156
4530,2,1,45741.09804683545
4531,8,1,12700.225923021002
4532,6,4,3762.048895215317
4533,4,4,6581.833781592602
4534,2,4,9260.194108301519
4535,4,1,24218.08875618671
4536,7,2,52917.957086196606
4537,3,3,19531.096684010798
4538,5,4,6680.916457600177
4539,8,2,15480.658542512107
4540,9,2,5120.074674989492
4541,7,3,17280.796217555584
4542,6,1,8139.8219775326825
4543,4,2,53770.147829827394
4544,8,1,32526.596944533583
4545,4,3,71141.97157175983
4546,8,3,20141.99796605397
4547,1,1,46028.79352669065
4548,6,4,11007.216676051248
4549,1,2,2274.8564962628893
4550,9,4,35722.71998133763
4551,4,2,84844.51628726811
4552,8,3,27884.61042933988
4553,3,3,24819.067968947696
4554,3,1,3025.088778419398
4555,4,2,39159.1490045984
4556,9,2,8463.317330477223
4557,8,2,23633.303793756473
4558,2,2,5765.5896811368
4559,7,2,25159.40283336116
4560,3,3,66258.22264800422
4561,10,1,2537.635676146036
4562,7,3,23481.52247311404
4563,1,2,53000.84335157947
4564,8,3,5084.063362308315
4565,2,3,14873.044498065352
4566,6,3,73930.31232165829
4567,1,2,6746.429032065473
4568,4,4,10476.472627583287
4569,10,2,510699.09054226865
4570,6,1,44849.09010094629
4571,9,1,15563.585866596073
4572,7,2,18342.239951528067
4573,2,5,36365.36031493223
4574,4,5,18540.112064859684
4575,3,1,17971.03290665933
4576,1,2,19504.101869851907
4577,5,3,23998.957537676786
4578,8,1,34835.64371047187
4579,5,1,7225.13300864048
4580,8,2,33369.08863266115
4581,8,2,55774.93494166076
4582,7,2,22205.872134270994
4583,1,1,6374.933863154076
4584,10,3,20127.95997031817
4585,10,2,86097.254726399
4586,6,4,38455.837915920965
4587,1,4,25279.577867283246
4588,3,2,72660.68572207334
4589,8,5,56357.013426490914
4590,3,2,15677.350893913992
4591,10,5,13625.636776155658
4592,3,2,35665.33755269257
4593,2,3,8414.746207895276
4594,8,2,9572.854678286414
4595,6,2,9081.990686187228
4596,8,1,16763.62405088623
4597,3,3,49063.550064668365
4598,4,3,10456.716924855655
4599,9,1,6119.747377104924
4600,5,1,27776.98519821142
4601,9,1,16992.234023390967
4602,7,2,22073.329213409128
4603,9,1,70421.09791073775
4604,10,3,40395.04134420035
4605,8,2,129121.27018473332
4606,1,2,8087.216896684906
4607,5,2,5065.969172385175
4608,1,3,2311.0770836068714
4609,10,2,18473.405298351223
4610,1,2,288253.59880682477
4611,7,2,18285.99439873369
4612,3,1,69101.62157769616
4613,6,3,14599.117856167679
4614,7,2,3074.547132522444
4615,1,2,9027.084374179536
4616,10,1,10345.662107964086
4617,6,2,36739.77551350524
4618,7,4,263913.8106362294
4619,5,2,34081.424761057475
4620,2,3,3937.6744369592197
4621,5,3,7452.0353870232575
4622,10,2,6459.482895118936
4623,8,2,22584.650893817874
4624,10,2,8938.741634459806
4625,1,2,53962.04477125388
4626,4,2,8010.714182016102
4627,6,2,14604.815721757219
4628,9,3,14856.199564071945
4629,2,2,29261.088517246764
4630,5,3,10800.731476578929
4631,4,2,77084.76321152707
4632,4,3,57408.080393171265
4633,8,1,11634.047710922428
4634,9,2,19988.972371059586
4635,1,4,97600.62793405604
4636,8,5,46890.83183226723
4637,8,2,14768.651519144385
4638,5,2,21698.985913375243
4639,6,3,7772.856296826633
4640,1,2,78178.58206417138
4641,5,3,24484.820459740058
4642,1,2,14034.316885231061
4643,5,2,11998.334278944216
4644,4,3,2924.5264779210493
4645,7,2,9417.025143501949
4646,1,2,8567.693150140114
